item,Unique Visitors,Visits,Page Views,Bounces,Time Spent on Page (min),e89 Video Views,e17 Form Success,Form Submission Rate,Total Weekly Unique Visitors,Entries,Total Time Spent,Account Number,Date,Granularity
www.servicenow.com/success/value-calculator-csm-form.html,1,1,1,0,0.67,0,0,0,2,0,40,Not In List,Sat.  3 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,3,3,3,3,0,0,0,0,7,3,0,::unspecified::,Sat.  3 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,2,3,3,3,0,0,0,0,7,3,0,::unspecified::,Sat.  3 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,1,1,1,1,0,0,0,0,7,1,0,::unspecified::,Sat.  3 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,1,0,0.38,0,0,0,7,1,23,::unspecified::,Sat.  3 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,7,2,0,::unspecified::,Sat.  3 Mar. 2018,day
www.servicenow.com/services/training-and-certification.html,0,0,0,0,INF,0,0,INF,7,1,0,::unspecified::,Sat.  3 Mar. 2018,day
www.servicenow.com/resources.html,0,0,0,0,INF,0,0,INF,7,1,0,::unspecified::,Sat.  3 Mar. 2018,day
,,,,,,,,,,,,ACCT0106566,Sat.  3 Mar. 2018,day
,,,,,,,,,,,,ACCT0080490,Sat.  3 Mar. 2018,day
,,,,,,,,,,,,ACCT0065581,Sat.  3 Mar. 2018,day
,,,,,,,,,,,,ACCT0000737,Sat.  3 Mar. 2018,day
,,,,,,,,,,,,ACCT0004149,Sat.  3 Mar. 2018,day
,,,,,,,,,,,,ACCT0047511,Sat.  3 Mar. 2018,day
,,,,,,,,,,,,ACCT0009231,Sat.  3 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,8,8,14,0,0.92,0,0,0,14,2,443,ISP Visitor,Sun.  4 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,3,3,8,0,1.08,0,0,0,14,0,194,ISP Visitor,Sun.  4 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,2,2,6,0,0.24,0,0,0,14,2,29,ISP Visitor,Sun.  4 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,3,0,0.33,0,0,0,14,0,20,ISP Visitor,Sun.  4 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,1,1,1,1,0,0,0,0,14,1,0,ISP Visitor,Sun.  4 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,14,3,0,ISP Visitor,Sun.  4 Mar. 2018,day
www.servicenow.com/products/it-service-management.html,0,0,0,0,INF,0,0,INF,14,2,0,ISP Visitor,Sun.  4 Mar. 2018,day
www.servicenow.com/lpebk/incident-management-a-practical-approach-to-adoption.html,0,0,0,0,INF,0,0,INF,14,1,0,ISP Visitor,Sun.  4 Mar. 2018,day
www.servicenow.com/products/hr-service-delivery.html,0,0,0,0,INF,0,0,INF,14,1,0,ISP Visitor,Sun.  4 Mar. 2018,day
www.servicenow.com/solutions/improve-it-service-delivery.html,0,0,0,0,INF,0,0,INF,14,1,0,ISP Visitor,Sun.  4 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,2,2,2,1,0.15,0,0,0,3,1,18,Not In List,Sun.  4 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,3,0,0.17,0,0,0,3,1,10,Not In List,Sun.  4 Mar. 2018,day
www.servicenow.com/products/it-service-management.html,0,0,0,0,INF,0,0,INF,3,1,0,Not In List,Sun.  4 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,4,4,4,3,0.05,0,0,0,7,4,13,::unspecified::,Sun.  4 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,2,2,2,1,2.92,0,0,0,7,2,350,::unspecified::,Sun.  4 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,1,1,1,1,0,0,0,0,7,1,0,::unspecified::,Sun.  4 Mar. 2018,day
,,,,,,,,,,,,ACCT0106566,Sun.  4 Mar. 2018,day
,,,,,,,,,,,,ACCT0080490,Sun.  4 Mar. 2018,day
,,,,,,,,,,,,ACCT0065581,Sun.  4 Mar. 2018,day
,,,,,,,,,,,,ACCT0000737,Sun.  4 Mar. 2018,day
,,,,,,,,,,,,ACCT0004149,Sun.  4 Mar. 2018,day
,,,,,,,,,,,,ACCT0047511,Sun.  4 Mar. 2018,day
,,,,,,,,,,,,ACCT0009231,Sun.  4 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,34,35,74,9,2.14,0,0,0,61,18,4484,ISP Visitor,Mon.  5 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,13,17,35,7,1.39,0,0,0,61,11,1422,ISP Visitor,Mon.  5 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,12,14,33,2,2.12,0,0,0,61,3,1782,ISP Visitor,Mon.  5 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,8,8,28,2,6.12,0,2,25,61,4,2938,ISP Visitor,Mon.  5 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,6,6,13,2,7.2,0,0,0,61,3,2592,ISP Visitor,Mon.  5 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,5,5,7,0,0.89,0,2,40,61,0,268,ISP Visitor,Mon.  5 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,3,3,8,0,0.43,0,0,0,61,0,78,ISP Visitor,Mon.  5 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,2,2,3,0,3.98,0,1,50,61,0,477,ISP Visitor,Mon.  5 Mar. 2018,day
www.servicenow.com/success/,1,1,1,0,0.28,0,0,0,61,0,17,ISP Visitor,Mon.  5 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form-1.html,1,1,1,0,0.15,0,0,0,61,0,9,ISP Visitor,Mon.  5 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,33,38,104,5,2.76,0,0,0,46,20,6302,Not In List,Mon.  5 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,11,11,37,0,2.84,0,0,0,46,2,1872,Not In List,Mon.  5 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,10,10,21,0,2.23,0,8,80,46,0,1340,Not In List,Mon.  5 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,9,9,32,3,2.25,0,0,0,46,3,1214,Not In List,Mon.  5 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,7,7,44,0,7.73,0,0,0,46,2,3246,Not In List,Mon.  5 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,4,4,9,0,5.04,0,0,0,46,0,1210,Not In List,Mon.  5 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,3,3,6,0,1.43,0,2,66.67,46,0,257,Not In List,Mon.  5 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,1,1,1,0,0.33,0,0,0,46,0,20,Not In List,Mon.  5 Mar. 2018,day
www.servicenow.com/success/%20value-calculator-it.html,1,1,1,0,0,0,0,0,46,0,0,Not In List,Mon.  5 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,46,14,0,Not In List,Mon.  5 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,15,15,27,5,1.24,0,0,0,23,15,1117,::unspecified::,Mon.  5 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,5,5,5,4,0.67,0,0,0,23,5,200,::unspecified::,Mon.  5 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,1,1,1,1,0,0,0,0,23,1,0,::unspecified::,Mon.  5 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form-1.html,1,1,1,0,0.33,0,0,0,23,1,20,::unspecified::,Mon.  5 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,1,0,0.22,0,0,0,23,1,13,::unspecified::,Mon.  5 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,23,4,0,::unspecified::,Mon.  5 Mar. 2018,day
www.servicenow.com/resources.html,0,0,0,0,INF,0,0,INF,23,3,0,::unspecified::,Mon.  5 Mar. 2018,day
www.servicenow.com/company.html,0,0,0,0,INF,0,0,INF,23,2,0,::unspecified::,Mon.  5 Mar. 2018,day
www.servicenow.com/products/servicenow-platform/configuration-management-database.html,0,0,0,0,INF,0,0,INF,23,1,0,::unspecified::,Mon.  5 Mar. 2018,day
www.servicenow.com/schedules.html,0,0,0,0,INF,0,0,INF,23,1,0,::unspecified::,Mon.  5 Mar. 2018,day
,,,,,,,,,,,,ACCT0106566,Mon.  5 Mar. 2018,day
,,,,,,,,,,,,ACCT0080490,Mon.  5 Mar. 2018,day
,,,,,,,,,,,,ACCT0065581,Mon.  5 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,5,0,2.5,0,0,0,1,0,150,ACCT0000737,Mon.  5 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,1,1,1,0,0,0,0,0,1,0,0,ACCT0000737,Mon.  5 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,1,1,0,ACCT0000737,Mon.  5 Mar. 2018,day
,,,,,,,,,,,,ACCT0004149,Mon.  5 Mar. 2018,day
,,,,,,,,,,,,ACCT0047511,Mon.  5 Mar. 2018,day
,,,,,,,,,,,,ACCT0009231,Mon.  5 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,26,32,70,7,3.39,0,0,0,50,19,6513,ISP Visitor,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,14,15,40,1,2.6,0,0,0,50,2,2340,ISP Visitor,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,12,13,26,2,0.96,0,0,0,50,4,748,ISP Visitor,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,6,7,19,2,2.92,0,0,0,50,3,1225,ISP Visitor,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,5,5,9,0,2.67,0,4,80,50,0,802,ISP Visitor,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,4,5,8,0,0.69,0,3,60,50,0,208,ISP Visitor,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,4,4,10,0,1.03,0,0,0,50,0,248,ISP Visitor,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,2,2,5,1,0.85,0,2,100,50,1,102,ISP Visitor,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,1,1,1,0,0,0,0,0,50,0,0,ISP Visitor,Tue.  6 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,50,7,0,ISP Visitor,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,44,49,124,5,2.14,0,0,0,63,18,6294,Not In List,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,15,16,37,2,1.79,0,0,0,63,5,1714,Not In List,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,9,9,23,0,4.72,0,7,77.78,63,1,2548,Not In List,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,8,9,23,1,4.65,0,0,0,63,1,2511,Not In List,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,8,8,19,0,8.43,0,0,0,63,2,4046,Not In List,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,6,7,9,0,1.61,0,1,14.29,63,0,677,Not In List,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,6,6,17,0,2.46,0,0,0,63,2,887,Not In List,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,2,2,4,0,3.05,0,2,100,63,0,366,Not In List,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,2,2,4,0,1.93,0,1,50,63,0,232,Not In List,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps-form.html,1,1,1,0,0.68,0,0,0,63,0,41,Not In List,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,15,18,48,4,1.41,0,0,0,28,16,1520,::unspecified::,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,5,5,14,0,2.5,0,0,0,28,4,750,::unspecified::,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,5,5,13,3,1.3,0,0,0,28,4,389,::unspecified::,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,4,5,5,2,3.71,0,0,0,28,5,1114,::unspecified::,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,1,1,1,0,8.37,0,0,0,28,1,502,::unspecified::,Tue.  6 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,28,5,0,::unspecified::,Tue.  6 Mar. 2018,day
www.servicenow.com/products/hr-service-delivery.html,0,0,0,0,INF,0,0,INF,28,2,0,::unspecified::,Tue.  6 Mar. 2018,day
www.servicenow.com/products/it-service-management.html,0,0,0,0,INF,0,0,INF,28,2,0,::unspecified::,Tue.  6 Mar. 2018,day
www.servicenow.com/products/security-operations.html,0,0,0,0,INF,0,0,INF,28,1,0,::unspecified::,Tue.  6 Mar. 2018,day
www.servicenow.com/company/media/press-room/servicenow-wins-best-platform-as-a-service-paas-at-the-2017-cloud-excellence-awards-in-hong-kong.html,0,0,0,0,INF,0,0,INF,28,1,0,::unspecified::,Tue.  6 Mar. 2018,day
,,,,,,,,,,,,ACCT0106566,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,1,1,2,0,0.6,0,1,100,2,0,36,ACCT0080490,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,1,0,2.78,0,0,0,2,1,167,ACCT0080490,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,1,0,1.07,0,0,0,2,0,64,ACCT0080490,Tue.  6 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,2,1,0,ACCT0080490,Tue.  6 Mar. 2018,day
,,,,,,,,,,,,ACCT0065581,Tue.  6 Mar. 2018,day
,,,,,,,,,,,,ACCT0000737,Tue.  6 Mar. 2018,day
,,,,,,,,,,,,ACCT0004149,Tue.  6 Mar. 2018,day
,,,,,,,,,,,,ACCT0047511,Tue.  6 Mar. 2018,day
,,,,,,,,,,,,ACCT0009231,Tue.  6 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,29,31,85,8,2.82,0,0,0,50,14,5244,ISP Visitor,Wed.  7 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,12,13,38,4,1.41,0,0,0,50,7,1101,ISP Visitor,Wed.  7 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,9,9,20,3,3.19,0,0,0,50,5,1721,ISP Visitor,Wed.  7 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,6,7,10,2,0.93,0,0,0,50,3,391,ISP Visitor,Wed.  7 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,4,4,5,0,0.29,0,0,0,50,0,69,ISP Visitor,Wed.  7 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,3,3,5,0,0.04,0,0,0,50,1,8,ISP Visitor,Wed.  7 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,2,2,3,0,0.84,0,1,50,50,0,101,ISP Visitor,Wed.  7 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,1,1,1,0,0.33,0,0,0,50,0,20,ISP Visitor,Wed.  7 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form-1.html,1,1,1,0,0,0,0,0,50,0,0,ISP Visitor,Wed.  7 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,50,8,0,ISP Visitor,Wed.  7 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,35,39,118,5,2.97,0,0,0,48,20,6950,Not In List,Wed.  7 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,8,9,11,2,0.11,0,1,11.11,48,2,60,Not In List,Wed.  7 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,8,8,38,0,2.13,0,0,0,48,2,1024,Not In List,Wed.  7 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,8,8,34,1,2.87,0,0,0,48,1,1377,Not In List,Wed.  7 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,8,8,19,1,1.5,0,0,0,48,4,718,Not In List,Wed.  7 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,5,5,10,0,10.35,0,4,80,48,0,3105,Not In List,Wed.  7 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,4,4,7,0,3.2,0,1,25,48,0,769,Not In List,Wed.  7 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,3,4,3,2,0.97,0,0,0,48,3,234,Not In List,Wed.  7 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form-1.html,1,1,1,0,0,0,0,0,48,0,0,Not In List,Wed.  7 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,48,12,0,Not In List,Wed.  7 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,10,11,22,8,2.5,0,0,0,17,10,1653,::unspecified::,Wed.  7 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,4,5,7,2,0.47,0,0,0,17,5,142,::unspecified::,Wed.  7 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,3,3,3,2,4.01,0,0,0,17,3,721,::unspecified::,Wed.  7 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,2,2,2,1,0.22,0,0,0,17,2,26,::unspecified::,Wed.  7 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,1,1,1,0,0.2,0,0,0,17,0,12,::unspecified::,Wed.  7 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,17,5,0,::unspecified::,Wed.  7 Mar. 2018,day
info.servicenow.com/LP=5345/,0,0,0,0,INF,0,0,INF,17,1,0,::unspecified::,Wed.  7 Mar. 2018,day
www.servicenow.com/products/asset-management.html,0,0,0,0,INF,0,0,INF,17,1,0,::unspecified::,Wed.  7 Mar. 2018,day
,,,,,,,,,,,,ACCT0106566,Wed.  7 Mar. 2018,day
,,,,,,,,,,,,ACCT0080490,Wed.  7 Mar. 2018,day
,,,,,,,,,,,,ACCT0065581,Wed.  7 Mar. 2018,day
,,,,,,,,,,,,ACCT0000737,Wed.  7 Mar. 2018,day
,,,,,,,,,,,,ACCT0004149,Wed.  7 Mar. 2018,day
,,,,,,,,,,,,ACCT0047511,Wed.  7 Mar. 2018,day
,,,,,,,,,,,,ACCT0009231,Wed.  7 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,44,49,119,23,1.4,0,0,0,66,31,4123,ISP Visitor,Thu.  8 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,13,14,32,4,0.99,0,0,0,66,8,832,ISP Visitor,Thu.  8 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,11,13,44,2,4.1,0,0,0,66,5,3196,ISP Visitor,Thu.  8 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,8,9,14,4,0.34,0,0,0,66,4,186,ISP Visitor,Thu.  8 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,5,5,16,2,1.14,0,0,0,66,2,341,ISP Visitor,Thu.  8 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,4,4,5,0,0.23,0,1,25,66,0,54,ISP Visitor,Thu.  8 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,2,3,4,0,3.22,0,1,33.33,66,0,579,ISP Visitor,Thu.  8 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,2,2,3,0,0.13,0,1,50,66,0,16,ISP Visitor,Thu.  8 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form-1.html,1,1,1,0,0.22,0,0,0,66,0,13,ISP Visitor,Thu.  8 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,1,1,1,0,0.18,0,0,0,66,0,11,ISP Visitor,Thu.  8 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,29,36,95,5,2.54,0,0,0,39,15,5489,Not In List,Thu.  8 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,7,12,20,1,2.16,0,5,41.67,39,3,1555,Not In List,Thu.  8 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,6,8,28,0,5.08,0,0,0,39,1,2440,Not In List,Thu.  8 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,6,7,12,1,1.63,0,0,0,39,2,683,Not In List,Thu.  8 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,4,4,11,0,2.58,0,0,0,39,2,620,Not In List,Thu.  8 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,2,2,4,0,0.62,0,2,100,39,0,74,Not In List,Thu.  8 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps-form.html,2,2,3,0,2.69,0,1,50,39,0,323,Not In List,Thu.  8 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,2,2,2,1,0.03,0,0,0,39,1,3,Not In List,Thu.  8 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,2,2,2,0,0.51,0,0,0,39,0,61,Not In List,Thu.  8 Mar. 2018,day
www.servicenow.com/success/value-calculator,1,1,2,0,0.17,0,0,0,39,0,10,Not In List,Thu.  8 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,15,16,30,10,0.81,0,0,0,23,16,775,::unspecified::,Thu.  8 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,3,4,14,1,0.39,0,0,0,23,3,94,::unspecified::,Thu.  8 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,3,3,4,1,0.11,0,0,0,23,3,20,::unspecified::,Thu.  8 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,2,2,2,1,12.96,0,0,0,23,2,1555,::unspecified::,Thu.  8 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,1,1,1,0,0.33,0,0,0,23,1,20,::unspecified::,Thu.  8 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,23,7,0,::unspecified::,Thu.  8 Mar. 2018,day
www.servicenow.com/now-platform/intelligent-automation-engine.html,0,0,0,0,INF,0,0,INF,23,1,0,::unspecified::,Thu.  8 Mar. 2018,day
info.servicenow.com/LP=5345,0,0,0,0,INF,0,0,INF,23,1,0,::unspecified::,Thu.  8 Mar. 2018,day
www.servicenow.com/products/it-service-management.html,0,0,0,0,INF,0,0,INF,23,1,0,::unspecified::,Thu.  8 Mar. 2018,day
www.servicenow.com/resources.html,0,0,0,0,INF,0,0,INF,23,1,0,::unspecified::,Thu.  8 Mar. 2018,day
,,,,,,,,,,,,ACCT0106566,Thu.  8 Mar. 2018,day
,,,,,,,,,,,,ACCT0080490,Thu.  8 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,1,1,0,0,0,0,1,1,0,ACCT0065581,Thu.  8 Mar. 2018,day
,,,,,,,,,,,,ACCT0000737,Thu.  8 Mar. 2018,day
,,,,,,,,,,,,ACCT0004149,Thu.  8 Mar. 2018,day
,,,,,,,,,,,,ACCT0047511,Thu.  8 Mar. 2018,day
,,,,,,,,,,,,ACCT0009231,Thu.  8 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,19,22,83,5,4.52,0,0,0,39,10,5970,ISP Visitor,Fri.  9 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,14,18,34,6,2.83,0,0,0,39,12,3053,ISP Visitor,Fri.  9 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,11,12,23,2,1.33,0,0,0,39,5,957,ISP Visitor,Fri.  9 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,6,6,17,0,12.69,0,6,100,39,0,4567,ISP Visitor,Fri.  9 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,3,3,10,0,7.31,0,0,0,39,1,1315,ISP Visitor,Fri.  9 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,3,3,3,0,1.94,0,0,0,39,0,350,ISP Visitor,Fri.  9 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,2,2,3,0,0.23,0,0,0,39,0,27,ISP Visitor,Fri.  9 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,1,1,2,0,0.72,0,1,100,39,0,43,ISP Visitor,Fri.  9 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,1,1,1,0,0,0,0,0,39,0,0,ISP Visitor,Fri.  9 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,39,3,0,ISP Visitor,Fri.  9 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,28,30,73,3,4.13,0,0,0,39,15,7436,Not In List,Fri.  9 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,11,12,49,0,3.36,0,0,0,39,4,2422,Not In List,Fri.  9 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,7,7,24,0,1.27,0,0,0,39,2,533,Not In List,Fri.  9 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,5,5,7,1,0.11,0,0,0,39,1,32,Not In List,Fri.  9 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,4,6,13,0,4.39,0,5,83.33,39,0,1582,Not In List,Fri.  9 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,4,4,11,0,7.15,0,5,125,39,0,1717,Not In List,Fri.  9 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,3,3,10,0,1.76,0,0,0,39,0,316,Not In List,Fri.  9 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,2,2,2,0,0.15,0,0,0,39,0,18,Not In List,Fri.  9 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form-1.html,1,1,1,0,0.12,0,0,0,39,0,7,Not In List,Fri.  9 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps-form.html,1,1,1,0,0,0,0,0,39,0,0,Not In List,Fri.  9 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,10,12,25,5,1.45,0,0,0,20,12,1041,::unspecified::,Fri.  9 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,6,6,7,4,0.76,0,0,0,20,6,274,::unspecified::,Fri.  9 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,3,3,10,0,0.79,0,0,0,20,3,142,::unspecified::,Fri.  9 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,2,0,19.03,0,0,0,20,1,1142,::unspecified::,Fri.  9 Mar. 2018,day
www.servicenow.com/success/%20value-calculator-it.html,1,1,1,1,0,0,0,0,20,1,0,::unspecified::,Fri.  9 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,20,3,0,::unspecified::,Fri.  9 Mar. 2018,day
www.servicenow.com/value_calculatur_it.html,0,0,0,0,INF,0,0,INF,20,1,0,::unspecified::,Fri.  9 Mar. 2018,day
